Precio,Habitaciones,Baños,Parqueos,Sector,Condicion,Uso Actual,mt2,Piso/Nivel,Ascensor,Edificable,Agno Construccion,Planta Electrica,Seguridad 24 Horas,Control de Acceso,Piscina,Gimnasio,Medio baño
2700.0,5,5,3, Altos de Arroyo Hondo III,Segundo Uso,Residencial,700.0,5,False,False,2023,False,False,False,True,False,False
1300.0,1,1,2, Piantini,Segundo Uso,Residencial,150.5397022332506,5,True,False,2021,False,False,False,True,False,True
500.0,2,1,2,  Arroyo Hondo Viejo,Segundo Uso,Residencial,150.5397022332506,1,True,False,2024,False,False,False,False,False,True
3200.0,3,3,2, Piantini,Segundo Uso,Residencial,186.0,5,True,False,2021,True,True,False,True,False,True
1000.0,2,2,1, Renacimiento,Segundo Uso,Residencial,150.5397022332506,5,True,False,2023,True,True,False,True,True,True
1650.0,3,3,2, Ensanche Naco,Nueva,Residencial,225.0,6,True,False,2023,True,False,False,False,False,True
3500.0,3,3,2, Los Cacicazgos,Nueva,Residencial,222.0,6,True,False,2023,True,True,False,True,True,True
1700.0,2,2,1, Serrallés,Nueva,Residencial,150.5397022332506,8,True,False,2023,True,True,True,True,True,True
2300.0,3,3,2, Evaristo Morales,Segundo Uso,Residencial,150.5397022332506,3,True,False,2022,False,False,False,False,True,True
1300.0,3,3,2, Evaristo Morales,Segundo Uso,Residencial,150.5397022332506,5,False,False,2022,False,True,False,False,False,True
3500.0,3,3,2, Los Cacicazgos,Nueva,Residencial,222.0,6,True,False,2024,False,True,False,True,True,True
800.0,2,1,1, La Esperilla,Segundo Uso,Residencial,90.0,2,False,False,2021,False,False,False,False,False,False
1000.0,2,2,2, Evaristo Morales,Segundo Uso,Residencial,127.0,3,True,False,2014,True,True,True,True,True,True
775.0,1,1,1, Zona Universitaria,Segundo Uso,Residencial,63.0,5,True,False,2024,True,True,False,True,True,True
1250.0,3,3,2, Ensanche Paraíso,Segundo Uso,Residencial,194.0,2,False,False,2020,True,True,True,False,False,True
1250.0,2,2,2, Ensanche Naco,Segundo Uso,Residencial,120.0,6,True,False,2022,True,True,True,True,True,False
1250.0,1,1,2, Ensanche Naco,Nueva,Residencial,70.0,6,False,False,2023,False,False,False,True,False,False
800.0,1,1,1, Bella Vista,Nueva,Mixto,67.0,4,True,False,2023,False,False,False,True,True,True
950.0,2,2,2, Renacimiento,Nueva,Residencial,120.0,4,True,False,2023,True,True,True,False,True,True
5100.0,3,3,3, Piantini,Segundo Uso,Residencial,386.0,6,True,False,2021,True,True,False,True,False,True
1200.0,2,2,1, Los Restauradores,Segundo Uso,Residencial,91.0,4,True,False,2020,True,True,False,False,False,True
1200.0,2,2,2, Mirador Norte,Segundo Uso,Residencial,110.0,3,True,False,2023,True,True,False,True,True,True
850.0,1,1,1, Bella Vista,Segundo Uso,Residencial,64.0,2,True,False,2023,True,True,False,False,True,True
3200.0,2,2,2, Piantini,Segundo Uso,Residencial,167.0,6,True,False,2021,True,True,False,True,True,True
1350.0,3,3,2, Mirador Sur,Segundo Uso,Residencial,171.0,2,True,False,2020,True,True,False,False,False,True
1100.0,2,3,1, Mirador Norte,Segundo Uso,Residencial,87.0,2,True,False,2023,True,True,False,True,True,True
3000.0,3,3,2, Los Cacicazgos,Segundo Uso,Residencial,150.5397022332506,6,True,False,2023,True,True,False,True,True,True
1000.0,1,1,1, Evaristo Morales,Nueva,Residencial,53.0,2,True,False,2022,True,True,True,False,True,True
1900.0,2,2,2, Ensanche Naco,Segundo Uso,Residencial,149.0,2,True,False,2015,True,True,True,True,True,True
800.0,1,1,1, 30 de mayo,Nueva,Residencial,150.5397022332506,4,True,False,2023,True,True,True,True,False,True
1350.0,2,2,2, Colinas de Arroyo Hondo II,Nueva,Residencial,110.0,4,True,False,2024,True,True,True,True,False,True
916.6666666666666,3,2,1, Bella Vista,Segundo Uso,Residencial,135.0,2,False,False,2023,False,False,True,False,False,False
833.3333333333334,3,2,2, Bella Vista,Segundo Uso,Residencial,170.0,3,False,False,2023,False,True,True,False,False,True
1550.0,3,3,2, Ensanche Naco,Remodelada,Residencial,194.0,9,True,False,2023,True,True,True,False,False,True
1000.0,1,1,1, Los Cacicazgos,Nueva,Residencial,150.5397022332506,8,True,False,2023,True,True,True,True,True,True
999.0,3,2,1, Mirador Sur,Segundo Uso,Residencial,150.0,1,False,False,2020,False,True,False,False,False,True
916.6666666666666,2,2,2, El Millón,Segundo Uso,Residencial,145.0,4,True,False,2022,True,True,True,False,True,True
633.3333333333334,2,2,1, Bella Vista,Segundo Uso,Residencial,150.5397022332506,5,False,False,2023,False,False,False,False,False,False
700.0,1,1,1, Evaristo Morales,Segundo Uso,Residencial,45.72,4,False,False,2022,False,False,False,False,False,True
950.0,3,2,1, Las Praderas,Segundo Uso,Residencial,150.5397022332506,4,True,False,2023,False,False,False,False,False,False
1000.0,1,1,1, La Esperilla,Segundo Uso,Residencial,45.72,2,False,False,2021,False,False,False,True,True,False
1080.0,1,1,1, Gazcue,Segundo Uso,Residencial,150.5397022332506,3,False,False,2022,False,False,False,False,False,False
3000.0,3,3,1, Los Cacicazgos,Segundo Uso,Residencial,150.5397022332506,6,True,False,2023,False,True,False,True,False,True
1250.0,3,2,2, Ensanche Paraíso,Segundo Uso,Residencial,162.0,5,True,False,2019,False,False,False,True,False,True
1450.0,2,2,2, Ensanche Naco,Nueva,Residencial,160.0,6,True,False,2023,True,True,True,True,True,True
1450.0,2,2,2, Ensanche Naco,Nueva,Residencial,160.0,6,True,False,2023,False,False,False,False,False,True
2000.0,3,2,1, Mirador Sur,Segundo Uso,Residencial,179.0,2,False,False,1978,False,True,True,True,False,False
1200.0,2,2,2, Evaristo Morales,Segundo Uso,Residencial,150.5397022332506,5,True,False,2022,False,True,True,True,False,False
2500.0,3,3,3, Piantini,Segundo Uso,Residencial,318.0,5,True,False,2021,True,True,True,False,False,True
2700.0,3,3,3, Piantini,Segundo Uso,Residencial,318.0,5,True,False,2021,True,True,True,False,False,True
1200.0,1,1,1, La Esperilla,Nueva,Residencial,150.5397022332506,6,True,False,2021,True,True,True,True,True,True
800.0,2,1,2,  Arroyo Hondo Viejo,Segundo Uso,Residencial,79.0,2,True,False,2024,False,True,True,False,False,True
1300.0,1,1,1, Ensanche Naco,Nueva,Residencial,67.0,6,True,False,2023,True,True,True,True,True,True
2200.0,2,3,2, Piantini,Segundo Uso,Residencial,150.5397022332506,3,True,False,2021,True,True,True,True,True,True
750.0,1,1,1, Renacimiento,Nueva,Mixto,150.5397022332506,4,True,False,2023,True,False,False,False,True,True
1100.0,3,3,2, Evaristo Morales,Segundo Uso,Residencial,155.0,7,True,False,2022,True,True,False,False,False,True
1300.0,1,1,2, Bella Vista,Segundo Uso,Residencial,383.0,5,True,False,2023,True,True,True,True,False,True
1250.0,2,2,1, Bella Vista,Remodelada,Residencial,112.0,3,True,True,2023,True,True,True,False,True,False
1350.0,1,1,1, Serrallés,Segundo Uso,Residencial,55.0,7,True,False,2021,True,True,True,True,True,True
1500.0,2,2,2, La Julia,Nueva,Residencial,150.5397022332506,5,True,False,2021,True,True,True,False,False,True
1200.0,1,1,1, Serrallés,Segundo Uso,Residencial,70.0,5,True,True,2020,True,True,True,True,False,False
2200.0,1,2,1, Piantini,Segundo Uso,Residencial,80.0,5,True,False,2021,True,True,True,True,False,False
1500.0,2,2,2, La Esperilla,Segundo Uso,Residencial,150.5397022332506,6,True,False,2021,True,True,True,True,True,True
1200.0,2,2,2, Bella Vista,Segundo Uso,Residencial,150.5397022332506,4,True,False,2023,True,False,True,False,False,True
850.0,1,2,1, Ensanche Naco,Nueva,Residencial,80.0,7,True,False,2023,True,True,False,False,False,False
1550.0,2,2,2, Gazcue,Segundo Uso,Residencial,154.0,2,True,False,2022,True,True,True,True,True,True
3000.0,3,3,2, El Millón,Nueva,Residencial,150.5397022332506,4,True,False,2022,False,False,True,True,True,True
1600.0,3,3,2, Ensanche Naco,Segundo Uso,Residencial,272.0,2,True,False,2002,True,True,False,False,False,True
1200.0,2,2,1, Ciudad Real,Segundo Uso,Residencial,90.0,6,True,False,2023,False,False,False,False,False,True
2100.0,3,3,2, Bella Vista,Nueva,Residencial,143.0,8,True,False,2023,True,True,True,True,True,True
1700.0,2,2,2, Evaristo Morales,Segundo Uso,Residencial,93.0,2,True,False,2022,True,True,True,True,True,True
1150.0,1,1,1, Mirador Norte,Nueva,Residencial,150.5397022332506,3,True,False,2023,True,True,True,True,True,True
850.0,1,1,1, Evaristo Morales,Nueva,Residencial,150.5397022332506,5,True,False,2022,True,True,True,False,True,True
750.0,2,1,1, Gazcue,Segundo Uso,Residencial,150.5397022332506,4,False,False,2022,False,True,True,False,False,False
850.0,2,1,2, 30 de mayo,Nueva,Residencial,150.5397022332506,2,False,False,2008,False,True,True,False,False,False
1400.0,2,2,1, Bella Vista,Nueva,Residencial,150.5397022332506,5,True,False,2023,True,True,True,False,False,True
1000.0,1,2,1, Piantini,Nueva,Residencial,70.0,5,True,False,2021,True,True,True,False,True,False
1300.0,1,2,1, Los Cacicazgos,Nueva,Residencial,76.0,1,True,False,2023,True,True,True,True,True,False
2000.0,2,2,2, Bella Vista,Nueva,Residencial,120.0,5,True,False,2023,True,True,True,True,True,True
3200.0,3,3,3, Piantini,Nueva,Residencial,186.0,16,True,False,2021,True,True,True,True,True,True
1650.0,2,2,2, Piantini,Nueva,Residencial,128.0,5,True,False,2021,False,False,False,True,False,True
1800.0,2,2,2, Piantini,Nueva,Residencial,108.0,9,True,False,2023,True,True,True,True,True,False
1000.0,2,2,1, El Millón,Segundo Uso,Residencial,90.0,7,True,False,2022,False,False,False,False,False,False
1500.0,2,2,2, Mirador Norte,Segundo Uso,Residencial,126.0,2,True,False,2023,False,False,False,True,False,True
1600.0,3,3,2, Ensanche Naco,Segundo Uso,Residencial,272.0,6,True,False,2023,False,False,False,False,False,True
833.3333333333334,3,2,1, Bella Vista,Segundo Uso,Residencial,148.0,2,False,False,2023,False,False,True,False,False,False
1200.0,3,3,2, Renacimiento,Nueva,Residencial,145.0,2,True,False,2024,True,True,True,False,True,True
1250.0,2,2,3, Evaristo Morales,Nueva,Residencial,145.0,2,True,False,2022,True,True,True,True,True,False
533.3333333333334,3,2,2, Av. República de Colombia,Segundo Uso,Residencial,90.0,2,False,False,2023,False,True,True,True,True,False
1800.0,3,3,2, El Vergel,Segundo Uso,Residencial,260.0,6,True,False,2018,True,True,True,True,True,True
1000.0,1,1,1, El Vergel,Segundo Uso,Residencial,98.0,5,True,False,2018,True,True,True,True,True,True
500.0,3,2,2, Av. República de Colombia,Nueva,Residencial,90.0,2,False,False,2023,False,True,False,True,True,False
1100.0,1,2,2, Ensanche Paraíso,Segundo Uso,Residencial,72.0,8,True,False,2020,True,True,True,True,False,False
1300.0,1,1,1, Gazcue,Segundo Uso,Residencial,72.0,4,True,False,2023,False,True,False,True,True,False
3000.0,3,3,2, El Millón,Segundo Uso,Residencial,72.0,4,True,False,2023,True,True,False,True,True,True
1100.0,1,1,2, Ensanche Naco,Segundo Uso,Residencial,150.5397022332506,6,True,False,2023,True,False,True,True,True,False
850.0,2,2,1, Los Cacicazgos,Remodelada,Residencial,123.0,2,False,False,2023,False,False,False,False,False,True
1000.0,3,2,1, Piantini,Segundo Uso,Residencial,149.0,2,True,False,2021,False,True,True,False,False,False
1550.0,3,3,2, Ensanche Paraíso,Segundo Uso,Residencial,150.5397022332506,4,True,False,2020,True,True,False,False,True,True
1000.0,2,2,2, El Milloncito,Nueva,Residencial,111.0,6,True,False,2024,True,True,True,True,False,True
493.0,2,2,2, Arroyo Manzano,Segundo Uso,Residencial,150.5397022332506,4,False,False,2023,False,False,False,False,False,True
4000.0,3,3,2, Piantini,Nueva,Residencial,185.0,17,True,False,2024,False,True,True,True,True,True
1100.0,1,1,2, Gazcue,Segundo Uso,Residencial,150.5397022332506,3,False,False,2022,False,False,False,False,False,False
2300.0,2,2,2, Bella Vista,Segundo Uso,Residencial,150.5397022332506,5,True,False,2023,True,True,True,True,True,True
1300.0,1,1,1, Ensanche Naco,Segundo Uso,Residencial,67.0,6,False,False,2023,False,False,False,True,False,True
583.3333333333334,3,2,2, El Cacique,Segundo Uso,Residencial,140.0,4,False,False,2023,False,False,False,False,False,False
1100.0,1,1,1, Evaristo Morales,Nueva,Residencial,72.0,6,True,False,2023,True,True,True,True,True,False
1250.0,2,2,2, La Esperilla,Nueva,Residencial,135.0,2,True,False,2021,True,True,True,False,False,True
900.0,1,2,1, El Vergel,Nueva,Residencial,145.0,6,True,False,2018,False,True,True,False,False,False
1100.0,1,1,1, Bella Vista,Segundo Uso,Residencial,80.0,10,True,False,2023,True,True,True,True,True,True
700.0,1,1,1, Los Rios,Nueva,Residencial,150.5397022332506,5,True,False,2024,True,True,False,True,True,True
800.0,1,1,1, Serrallés,Segundo Uso,Residencial,150.5397022332506,4,True,False,2021,True,True,False,False,False,True
850.0,1,1,1, Bella Vista,Nueva,Residencial,150.5397022332506,4,True,False,2023,True,True,True,True,True,True
1750.0,3,3,2, Evaristo Morales,Nueva,Residencial,179.0,5,True,False,2022,True,True,False,True,True,True
1650.0,3,3,3, Bella Vista,Nueva,Residencial,145.0,5,True,False,2023,True,True,False,True,False,True
1900.0,2,2,2, Piantini,Segundo Uso,Residencial,110.0,5,False,False,2021,True,False,False,True,False,True
1850.0,3,3,2, Ensanche Naco,Segundo Uso,Residencial,150.5397022332506,7,True,False,2023,True,True,True,False,False,True
1400.0,2,2,1, Bella Vista,Segundo Uso,Residencial,150.5397022332506,5,True,False,2023,True,True,False,False,False,True
1050.0,1,1,1, Mirador Norte,Segundo Uso,Residencial,98.0,3,False,False,2023,False,True,False,True,True,True
2500.0,2,3,2, Malecón,Segundo Uso,Comercial,208.0,14,True,False,2019,True,True,True,True,True,True
2200.0,4,2,2, San Gerónimo,Segundo Uso,Residencial,300.0,1,False,False,2023,False,False,False,False,False,False
1505.0,4,2,2, La Castellana,Nueva,Comercial,58.0,5,False,False,2023,False,True,False,False,False,False
1200.0,3,2,2, Julieta Morales,Segundo Uso,Residencial,170.0,3,True,False,2023,True,True,False,False,False,True
1300.0,3,3,2, Ensanche Paraíso,Segundo Uso,Residencial,173.0,5,True,False,2020,True,True,True,True,False,True
10000.0,3,3,2, Ensanche Naco,Segundo Uso,Comercial,338.0,6,False,False,2023,True,False,False,False,False,True
1800.0,2,2,2, Serrallés,Segundo Uso,Residencial,120.0,2,True,False,2021,True,True,True,True,True,True
1300.0,3,2,1,  Arroyo Hondo Viejo,Segundo Uso,Residencial,120.0,2,False,False,2024,True,True,False,False,False,True
5800.0,3,3,4, Piantini,Segundo Uso,Residencial,315.0,10,True,False,2021,True,True,True,True,True,True
850.0,1,2,1, Evaristo Morales,Nueva,Residencial,90.0,5,True,False,2024,True,True,True,True,True,False
1300.0,3,2,2, Urb. Real,Segundo Uso,Residencial,184.0,7,True,False,2023,True,True,True,False,False,True
800.0,1,1,1, Evaristo Morales,Segundo Uso,Residencial,150.5397022332506,8,True,False,2022,True,True,True,False,False,False
2800.0,3,3,4, Evaristo Morales,Segundo Uso,Residencial,275.0,5,True,False,2013,True,True,True,False,False,True
800.0,2,1,1, La Esperilla,Segundo Uso,Residencial,150.5397022332506,2,False,False,2021,False,False,False,False,False,False
700.0,2,2,2, Costa Azul,Segundo Uso,Residencial,75.0,4,True,False,2023,False,False,False,False,False,False
1350.0,2,2,1, Bella Vista,Segundo Uso,Residencial,150.5397022332506,5,True,False,2023,True,True,True,False,False,True
633.3333333333334,2,2,1, Los Cacicazgos,Segundo Uso,Residencial,150.5397022332506,4,True,False,2023,False,False,False,False,False,False
1850.0,2,2,2, Serrallés,Segundo Uso,Residencial,148.0,7,True,False,2021,True,True,True,False,True,True
1300.0,2,1,1, El Millón,Nueva,Residencial,90.0,10,True,False,2022,True,True,True,True,True,True
1950.0,3,2,2, Evaristo Morales,Segundo Uso,Residencial,163.0,5,True,False,2022,True,True,True,False,True,True
2200.0,3,2,2, Piantini,Segundo Uso,Comercial,110.0,5,False,False,2021,False,False,False,False,False,True
1000.0,3,2,2, Los Prados,Segundo Uso,Comercial,80.0,4,False,False,2013,False,False,False,False,False,True
1150.0,2,2,2, Bella Vista,Segundo Uso,Residencial,150.5397022332506,2,True,False,2023,True,True,True,False,False,False
3000.0,2,2,2, Los Prados,Segundo Uso,Comercial,175.0,4,False,False,2013,False,False,True,False,False,False
1000.0,3,2,2, Gazcue,Remodelada,Residencial,150.0,2,True,False,2022,True,True,True,False,False,True
2900.0,3,3,2, Mirador Sur,Segundo Uso,Residencial,175.0,3,True,False,2020,True,True,True,False,False,True
1150.0,1,1,1, Ensanche Naco,Nueva,Residencial,51.0,6,True,False,2023,True,True,True,True,True,True
2500.0,4,3,3, Ensanche Naco,Segundo Uso,Residencial,190.0,5,True,False,2023,True,True,True,False,False,True
1150.0,1,1,1, Gazcue,Segundo Uso,Residencial,66.0,5,True,False,2023,True,True,True,False,True,True
1300.0,3,2,2, Evaristo Morales,Segundo Uso,Residencial,150.5397022332506,7,True,False,2022,True,True,False,True,False,True
1200.0,1,1,1, Bella Vista,Segundo Uso,Residencial,72.0,5,True,False,2023,True,True,False,True,False,True
1100.0,1,1,1, Bella Vista,Segundo Uso,Residencial,77.0,5,True,False,2023,True,True,False,True,True,True
1300.0,2,2,2, Bella Vista,Nueva,Residencial,131.0,2,False,False,2023,True,True,True,True,True,True
1100.0,3,3,2, Evaristo Morales,Remodelada,Residencial,160.0,7,True,False,2022,True,True,False,False,False,True
925.0,3,2,1, Bella Vista,Remodelada,Residencial,150.5397022332506,2,False,False,2023,False,False,False,False,False,False
700.0,1,1,1, Bella Vista,Nueva,Residencial,80.0,5,True,False,2024,True,True,True,True,True,True
1800.0,2,2,2, Piantini,Segundo Uso,Residencial,150.5397022332506,5,True,False,2021,True,True,True,True,True,True
1000.0,1,2,1, Evaristo Morales,Nueva,Residencial,119.0,8,True,False,2024,True,True,True,True,True,True
900.0,1,2,1, Bella Vista,Nueva,Residencial,78.0,5,True,False,2023,True,True,False,True,True,False
1650.0,3,3,2, Bella Vista Norte,Segundo Uso,Residencial,174.0,5,True,False,2021,True,False,True,False,True,True
1200.0,2,1,1, Los Cacicazgos,Segundo Uso,Residencial,180.0,3,False,False,2023,False,True,True,False,False,True
3000.0,3,3,2, Los Cacicazgos,Nueva,Residencial,240.0,7,True,False,2023,True,True,True,True,True,True
2100.0,1,1,1, Evaristo Morales,Segundo Uso,Residencial,69.0,5,True,False,2022,True,True,True,False,False,True
1100.0,1,1,1, Evaristo Morales,Segundo Uso,Residencial,150.5397022332506,5,False,False,2022,True,False,False,False,False,True
493.0,1,1,1, El Millón,Segundo Uso,Residencial,150.5397022332506,4,True,False,2022,False,False,False,False,True,True
3000.0,3,3,2, Los Cacicazgos,Nueva,Residencial,150.5397022332506,6,False,False,2023,False,False,False,True,False,False
1100.0,3,3,2, Evaristo Morales,Segundo Uso,Residencial,150.5397022332506,5,True,False,2022,True,False,False,False,False,False
2500.0,2,2,2, Los Cacicazgos,Segundo Uso,Residencial,136.0,7,True,False,2023,True,True,True,True,True,True
1400.0,2,2,2, Serrallés,Segundo Uso,Residencial,100.0,8,True,False,2019,True,True,True,True,True,True
1000.0,1,1,1, Los Cacicazgos,Segundo Uso,Residencial,83.0,8,True,False,2023,True,True,False,True,True,True
3250.0,2,2,2, Piantini,Nueva,Residencial,150.5397022332506,5,True,False,2021,True,True,True,True,True,True
2200.0,2,2,2, Piantini,Nueva,Residencial,138.0,5,True,False,2021,False,False,False,True,False,True
1200.0,2,2,2, Evaristo Morales,Segundo Uso,Residencial,123.0,2,True,False,2022,True,False,False,False,True,False
900.0,2,2,2, Bella Vista,Segundo Uso,Residencial,147.0,2,True,False,2023,False,False,False,False,False,True
900.0,1,1,1, El Vergel,Segundo Uso,Residencial,80.0,6,True,False,2018,True,True,True,False,True,True
1200.0,1,2,1, Piantini,Nueva,Residencial,78.0,5,True,False,2021,True,True,True,True,True,False
2100.0,2,2,2, Ensanche Naco,Nueva,Residencial,112.0,7,True,False,2023,False,True,False,True,True,True
1200.0,3,3,2, Urb. Real,Segundo Uso,Residencial,185.0,4,True,False,2023,True,True,True,False,False,True
3000.0,3,3,2, Los Cacicazgos,Segundo Uso,Residencial,150.5397022332506,6,True,False,2023,False,True,False,True,True,True
3000.0,3,3,2, Los Cacicazgos,Segundo Uso,Residencial,150.5397022332506,7,True,False,2023,True,True,False,True,True,True
3000.0,3,3,2, Los Cacicazgos,Segundo Uso,Residencial,240.0,7,True,False,2023,True,True,True,True,True,True
3200.0,3,3,3, Piantini,Nueva,Mixto,186.0,16,True,False,2021,True,True,False,True,True,True
3200.0,3,3,2, Bella Vista,Segundo Uso,Residencial,265.0,9,True,False,2020,True,True,True,False,False,True
493.0,3,2,2, Gazcue,Segundo Uso,Residencial,125.0,2,False,False,2022,False,True,True,False,False,False
1000.0,1,1,1, Los Cacicazgos,Segundo Uso,Residencial,150.5397022332506,8,True,False,2023,True,False,False,True,False,True
1000.0,1,1,1, Los Cacicazgos,Nueva,Residencial,150.5397022332506,8,True,False,2023,True,True,False,True,True,True
2000.0,2,3,2, Ensanche Naco,Nueva,Residencial,120.0,12,True,False,2024,True,True,True,True,True,False
1000.0,1,1,1, Los Cacicazgos,Segundo Uso,Residencial,150.5397022332506,8,True,False,2023,True,True,True,True,True,True
1200.0,3,2,2, Jardines del Embajador,Segundo Uso,Residencial,200.0,5,True,False,2023,False,True,False,False,False,False
1200.0,1,1,1, Piantini,Nueva,Residencial,80.0,5,False,False,2021,False,False,False,False,False,False
1100.0,2,1,1, Bella Vista,Nueva,Residencial,80.0,5,True,False,2024,True,True,True,True,True,False
1400.0,3,2,1, El Millón,Nueva,Residencial,150.5397022332506,5,False,False,2022,True,False,False,True,False,True
800.0,1,1,1, Ensanche Naco,Nueva,Residencial,80.0,9,True,False,2023,True,True,True,True,True,True
900.0,1,1,1, El Vergel,Nueva,Residencial,150.5397022332506,6,True,False,2018,True,True,False,False,False,True
1200.0,2,2,2, Evaristo Morales,Nueva,Residencial,150.5397022332506,5,True,False,2022,False,True,False,True,True,False
1000.0,1,2,2, El Millón,Nueva,Residencial,90.0,7,True,False,2022,False,False,False,False,False,False
1600.0,1,1,1, Bella Vista,Nueva,Residencial,65.0,10,True,False,2023,True,True,False,True,True,True
2200.0,3,2,2, Ensanche Naco,Segundo Uso,Residencial,153.0,3,True,False,2024,True,True,True,True,True,True
2000.0,2,2,2, Ensanche Naco,Segundo Uso,Residencial,149.0,2,True,False,2015,True,True,True,True,True,True
1200.0,10,1,1, Bella Vista Sur,Nueva,Residencial,63.0,10,True,False,2024,True,True,True,True,True,True
2900.0,3,3,2, Ensanche Naco,Segundo Uso,Residencial,250.0,6,True,False,2023,True,True,False,True,True,True
3500.0,3,3,3, Los Cacicazgos,Segundo Uso,Residencial,205.0,7,True,False,2023,True,True,False,True,True,True
1000.0,2,2,2, El Millón,Segundo Uso,Residencial,150.5397022332506,7,True,False,2022,False,False,False,False,False,False
850.0,1,1,1, Bella Vista,Segundo Uso,Residencial,78.0,3,False,False,2023,False,True,False,False,False,True
1000.0,2,2,1, El Millón,Nueva,Mixto,90.0,7,True,False,2022,False,True,False,False,True,False
4000.0,3,3,2, La Esperilla,Nueva,Residencial,357.0,6,False,False,2021,True,True,False,False,False,False
1200.0,1,1,1, Bella Vista,Nueva,Residencial,150.5397022332506,5,True,False,2023,True,True,True,True,True,False
850.0,1,1,2, Serrallés,Nueva,Residencial,55.0,7,True,False,2022,True,True,True,True,True,True
1600.0,3,3,2, Ensanche Naco,Segundo Uso,Residencial,272.0,3,False,False,2023,False,False,False,False,False,True
916.6666666666666,3,2,2, Gazcue,Nueva,Residencial,270.0,3,False,False,2022,False,True,False,False,False,False
700.0,3,2,2, El Cacique,Nueva,Residencial,120.0,4,True,False,2023,False,True,False,False,False,False
1400.0,2,2,2, Evaristo Morales,Nueva,Residencial,112.0,9,True,False,2022,False,True,True,True,True,False
1400.0,2,2,2, El Millón,Nueva,Residencial,107.0,3,True,False,2022,True,True,False,False,False,True
1500.0,1,1,1, Bella Vista,Nueva,Residencial,80.0,5,False,False,2023,False,False,False,True,False,False
1500.0,2,2,2, Serrallés,Segundo Uso,Residencial,120.0,9,True,False,2021,True,True,True,True,True,True
1100.0,3,3,2, Evaristo Morales,Segundo Uso,Residencial,155.0,7,True,False,2022,True,True,True,False,False,True
1600.0,3,3,2, Ensanche Naco,Nueva,Residencial,272.0,6,False,False,2023,False,True,False,False,True,False
1100.0,3,3,2, Evaristo Morales,Segundo Uso,Residencial,155.0,7,True,False,2022,True,False,False,False,True,True
1000.0,2,2,1, El Millón,Nueva,Residencial,78.0,4,True,False,2022,False,True,False,False,False,False
1500.0,3,3,2, Bella Vista Sur,Segundo Uso,Residencial,200.0,3,True,False,2024,True,True,True,False,False,True
1700.0,2,2,2, Evaristo Morales,Nueva,Residencial,110.0,5,False,False,2022,False,True,False,True,False,False
1100.0,2,2,2, Evaristo Morales,Nueva,Residencial,111.0,4,True,False,2021,True,True,True,False,True,True
760.0,2,1,1, Ensanche Naco,Nueva,Residencial,94.0,6,False,False,2023,False,True,False,False,False,False
1800.0,2,2,1, Bella Vista,Nueva,Residencial,45.72,5,False,False,2023,False,True,False,True,False,False
1800.0,2,2,2, Los Cacicazgos,Nueva,Comercial,122.0,2,True,False,2023,False,False,False,True,True,True
1500.0,3,3,1, La Esperilla,Nueva,Residencial,115.0,6,False,False,2021,False,True,False,False,False,False
900.0,2,2,1, El Millón,Segundo Uso,Residencial,78.0,4,True,False,2022,False,True,False,False,False,False
833.3333333333334,3,2,1, El Millón,Nueva,Residencial,150.5397022332506,2,False,False,2022,False,True,True,False,False,False
1150.0,2,2,1,  Arroyo Hondo Viejo,Nueva,Residencial,85.0,2,False,False,2024,False,True,False,False,False,False
1200.0,2,2,1, Bella Vista,Segundo Uso,Residencial,102.0,9,True,False,2019,True,True,True,True,True,False
2900.0,3,3,2, Mirador Sur,Segundo Uso,Residencial,175.0,4,True,False,2020,True,True,True,False,False,True
2100.0,2,2,2, Ensanche Naco,Segundo Uso,Residencial,112.0,6,True,False,2023,True,True,True,True,True,True
1000.0,2,2,1, Julieta Morales,Remodelada,Residencial,100.0,3,True,False,2023,True,False,True,False,False,True
2500.0,2,2,2, Los Cacicazgos,Segundo Uso,Residencial,136.0,7,True,False,2023,True,True,False,True,False,False
1500.0,3,3,2, Bella Vista Sur,Segundo Uso,Residencial,200.0,3,True,False,2024,False,True,False,False,False,False
1500.0,3,2,2, Bella Vista Sur,Segundo Uso,Residencial,200.0,3,True,False,2024,True,True,False,False,False,True
1800.0,3,3,2, Los Restauradores,Nueva,Residencial,229.0,5,True,False,2023,True,True,True,True,True,True
1050.0,3,2,2, Evaristo Morales,Segundo Uso,Residencial,187.0,7,True,False,2022,False,True,False,False,False,True
825.0,1,1,1, Serrallés,Segundo Uso,Residencial,73.0,8,False,False,2021,False,False,False,True,False,False
1450.0,2,2,2, Bella Vista,Nueva,Residencial,107.0,9,True,False,2023,True,False,False,True,True,True
1000.0,2,2,2, Zona Universitaria,Nueva,Residencial,111.0,5,True,False,2024,True,False,False,True,False,False
1500.0,3,3,2, Bella Vista Sur,Segundo Uso,Residencial,200.0,3,True,False,2024,True,True,False,False,False,False
850.0,2,2,2, El Millón,Segundo Uso,Residencial,137.0,3,True,False,2022,True,True,True,False,False,True
850.0,2,2,2, El Millón,Segundo Uso,Residencial,137.0,3,True,False,2016,True,True,True,False,False,True
2000.0,2,2,2, Piantini,En Construcción,Residencial,150.5397022332506,5,True,False,2021,False,False,False,True,False,True
533.3333333333334,2,2,1, Centro de los Heroes,Nueva,Residencial,105.0,5,False,False,2023,False,True,False,False,False,False
